CONYR,RESYR,PCI_2,CRACK_INDX,IRI,AADT,TRUCKS,years_since_repair
1927.0,2007.0,51.0,54.0,154.62,12050.0,1042.0,18.0
1938.0,2007.0,58.0,68.0,150.5,9350.0,1042.0,18.0
1938.0,2000.0,53.0,36.0,102.35,7000.0,1050.0,25.0
1964.0,2009.0,88.0,96.0,68.57,16500.0,11390.0,16.0
1964.0,2009.0,87.0,97.0,70.04,16314.0,11014.0,16.0
2021.0,0.0,82.0,95.0,113.3,22516.0,12552.0,4.0
2003.0,2014.0,88.0,89.0,55.93,27775.0,15410.0,11.0
2010.0,0.0,72.0,80.0,115.77,27421.0,15272.0,15.0
2012.0,0.0,81.0,93.0,93.83,27326.0,15155.0,13.0
2022.0,0.0,89.0,100.0,95.53,21475.0,14750.0,3.0
0.0,0.0,0.0,96.0,101.63,20900.0,14733.0,2025.0
1993.0,0.0,81.0,99.0,104.91,21300.0,14787.0,32.0
1993.0,0.0,90.0,97.0,56.68,19850.0,14601.0,32.0
1929.0,2016.0,87.0,92.0,57.27,2881.0,438.0,9.0
1929.0,1993.0,70.0,82.0,122.31,4550.0,438.0,32.0
1929.0,1993.0,67.0,78.0,130.42,4480.0,438.0,32.0
1929.0,2009.0,79.0,93.0,98.03,3000.0,326.0,16.0
1927.0,2009.0,75.0,88.0,104.43,2096.0,290.0,16.0
1928.0,2009.0,74.0,85.0,104.73,2227.0,524.0,16.0
1927.0,1979.0,47.0,55.0,179.5,2330.0,641.0,46.0
1927.0,2023.0,91.0,100.0,82.39,3285.0,614.0,2.0
1928.0,2004.0,52.0,43.0,127.49,2550.0,586.0,21.0
1935.0,2005.0,71.0,70.0,88.23,2745.0,477.0,20.0
1968.0,0.0,35.0,40.0,166.26,3202.0,467.0,57.0
2021.0,0.0,87.0,100.0,101.14,2310.0,475.0,4.0
1935.0,1999.0,56.0,48.0,98.97,1840.0,476.0,26.0
1930.0,1999.0,67.0,74.0,92.87,2323.0,474.0,26.0
1932.0,1979.0,60.0,83.0,109.89,3330.0,473.0,46.0
1990.0,0.0,56.0,70.0,160.33,2850.0,473.0,35.0
1933.0,1998.0,59.0,51.0,102.55,2955.0,455.0,27.0
1932.0,1998.0,54.0,56.0,123.76,4540.0,654.0,27.0
1933.0,1981.0,57.0,61.0,118.05,4507.0,654.0,44.0
1938.0,2008.0,68.0,80.0,118.8,3450.0,646.0,17.0
1936.0,2008.0,71.0,82.0,107.46,3450.0,646.0,17.0
1977.0,2008.0,71.0,83.0,103.6,3310.0,646.0,17.0
1936.0,2008.0,68.0,78.0,103.26,3706.0,645.0,17.0
1933.0,2008.0,67.0,80.0,108.7,5600.0,643.0,17.0
1988.0,0.0,46.0,80.0,220.34,5095.0,643.0,37.0
1973.0,0.0,38.0,41.0,165.75,4836.0,694.0,52.0
1974.0,2019.0,87.0,90.0,67.55,4180.0,695.0,6.0
1938.0,2022.0,93.0,100.0,70.05,2813.0,641.0,3.0
1989.0,2020.0,81.0,97.0,101.54,36100.0,15992.0,5.0
1989.0,0.0,85.0,96.0,85.14,40430.0,17649.0,36.0
1994.0,2014.0,82.0,78.0,55.84,42222.0,18767.0,11.0
1998.0,0.0,77.0,87.0,101.65,44885.0,19288.0,27.0
1997.0,0.0,80.0,84.0,81.93,48850.0,19550.0,28.0
2000.0,0.0,67.0,73.0,119.35,43616.0,18131.0,25.0
1960.0,2021.0,88.0,98.0,66.42,36570.0,14803.0,4.0
1994.0,2021.0,89.0,99.0,56.94,35910.0,13878.0,4.0
1994.0,2021.0,85.0,94.0,61.51,35016.0,13868.0,4.0
1972.0,2009.0,77.0,80.0,82.24,9650.0,1078.0,16.0
1929.0,2009.0,75.0,74.0,76.48,10016.0,1153.0,16.0
1929.0,2009.0,77.0,77.0,75.09,7159.0,765.0,16.0
1997.0,0.0,72.0,87.0,127.4,3539.0,815.0,28.0
1997.0,0.0,83.0,97.0,93.47,9475.0,2336.0,28.0
1997.0,0.0,80.0,91.0,95.85,9550.0,2612.0,28.0
1997.0,0.0,79.0,94.0,109.89,11762.0,2948.0,28.0
1997.0,0.0,75.0,86.0,118.45,11237.0,2993.0,28.0
1994.0,0.0,72.0,79.0,107.28,11891.0,3777.0,31.0
1994.0,0.0,56.0,59.0,126.5,6417.0,2109.0,31.0
1933.0,2018.0,77.0,86.0,108.6,4460.0,684.0,7.0
1932.0,2018.0,89.0,94.0,54.08,3034.0,684.0,7.0
1968.0,0.0,22.0,18.0,174.37,2150.0,486.0,57.0
1938.0,2000.0,58.0,60.0,140.09,2496.0,355.0,25.0
1937.0,2000.0,57.0,75.0,150.55,3830.0,454.0,25.0
1938.0,1990.0,47.0,64.0,203.36,3238.0,336.0,35.0
1938.0,2021.0,60.0,59.0,112.53,2600.0,258.0,4.0
1939.0,2021.0,78.0,87.0,95.51,1803.0,235.0,4.0
1939.0,2021.0,77.0,89.0,110.29,1550.0,183.0,4.0
1997.0,0.0,77.0,94.0,111.85,6275.0,379.0,28.0
2001.0,0.0,67.0,74.0,128.94,8000.0,2305.0,24.0
2001.0,0.0,69.0,76.0,120.39,6116.0,0.0,24.0
2001.0,0.0,72.0,79.0,113.0,6820.0,2751.0,24.0
2001.0,0.0,79.0,87.0,92.15,8775.0,2746.0,24.0
2020.0,0.0,86.0,94.0,72.88,7833.0,2752.0,5.0
1949.0,2021.0,86.0,97.0,85.4,7450.0,2749.0,4.0
2017.0,0.0,89.0,97.0,66.57,8950.0,2681.0,8.0
2006.0,0.0,86.0,95.0,83.21,5481.0,2424.0,19.0
2006.0,0.0,82.0,92.0,89.01,2901.0,2134.0,19.0
1929.0,1990.0,42.0,57.0,199.85,1560.0,166.0,35.0
1983.0,2005.0,68.0,81.0,107.2,11120.0,5751.0,20.0
1983.0,2020.0,93.0,99.0,42.43,10950.0,5839.0,5.0
1983.0,2020.0,94.0,100.0,38.74,10190.0,5628.0,5.0
1984.0,0.0,32.0,13.0,152.73,8933.0,4890.0,41.0
1984.0,0.0,36.0,21.0,142.04,8814.0,4860.0,41.0
1985.0,2021.0,98.0,100.0,27.99,8580.0,4735.0,4.0
1985.0,2021.0,97.0,100.0,37.19,6956.0,3872.0,4.0
2012.0,0.0,87.0,92.0,64.45,14823.0,6350.0,13.0
1984.0,2014.0,82.0,85.0,67.19,11545.0,3286.0,11.0
1957.0,2006.0,64.0,75.0,151.85,2800.0,469.0,19.0
1931.0,2022.0,55.0,58.0,135.62,4850.0,440.0,3.0
1930.0,1998.0,59.0,60.0,124.79,3348.0,366.0,27.0
1930.0,1998.0,62.0,56.0,107.25,3238.0,389.0,27.0
1940.0,2018.0,84.0,89.0,61.26,4070.0,604.0,7.0
1940.0,2018.0,88.0,93.0,53.21,3985.0,519.0,7.0
1941.0,2018.0,85.0,87.0,60.3,2666.0,274.0,7.0
1932.0,2014.0,88.0,97.0,51.37,2022.0,211.0,11.0
1932.0,2014.0,90.0,97.0,53.01,1646.0,180.0,11.0
1930.0,1993.0,63.0,59.0,120.1,2318.0,279.0,32.0
1935.0,2000.0,69.0,80.0,122.57,1973.0,207.0,25.0
1935.0,2000.0,55.0,72.0,163.44,2060.0,208.0,25.0
1935.0,2000.0,58.0,69.0,142.79,2150.0,208.0,25.0
1963.0,2000.0,39.0,49.0,198.07,1693.0,208.0,25.0
1964.0,2018.0,77.0,73.0,62.82,1040.0,208.0,7.0
1964.0,2018.0,77.0,73.0,63.44,770.0,145.0,7.0
1964.0,2018.0,84.0,90.0,72.97,1017.0,110.0,7.0
1963.0,2018.0,33.0,63.0,306.01,1500.0,120.0,7.0
1952.0,1990.0,36.0,70.0,243.51,1120.0,120.0,35.0
1952.0,1990.0,44.0,69.0,192.43,823.0,120.0,35.0
2012.0,0.0,83.0,96.0,86.75,9550.0,2520.0,13.0
2012.0,0.0,80.0,83.0,81.92,9100.0,2444.0,13.0
1993.0,0.0,79.0,88.0,94.72,9425.0,2493.0,32.0
1993.0,0.0,76.0,87.0,106.21,8150.0,2399.0,32.0
1998.0,2009.0,80.0,90.0,83.27,4800.0,2187.0,16.0
1998.0,2009.0,78.0,97.0,113.06,4255.0,2046.0,16.0
1928.0,2009.0,88.0,100.0,73.14,4450.0,2015.0,16.0
1928.0,2009.0,68.0,71.0,92.4,4450.0,2015.0,16.0
2002.0,2009.0,70.0,77.0,93.57,4450.0,2015.0,16.0
2002.0,2021.0,81.0,82.0,60.26,4033.0,1921.0,4.0
1957.0,2006.0,64.0,72.0,148.09,2394.0,548.0,19.0
1942.0,2020.0,69.0,91.0,148.18,18850.0,883.0,5.0
1962.0,2020.0,88.0,92.0,60.65,14575.0,1356.0,5.0
2018.0,0.0,85.0,99.0,68.43,13950.0,886.0,7.0
1962.0,2020.0,81.0,88.0,82.39,13750.0,758.0,5.0
1985.0,2011.0,68.0,71.0,105.19,10800.0,769.0,14.0
1994.0,0.0,45.0,42.0,144.93,6266.0,486.0,31.0
1994.0,2016.0,71.0,71.0,102.66,9300.0,369.0,9.0
1992.0,2016.0,79.0,88.0,74.17,9920.0,361.0,9.0
1974.0,2016.0,80.0,89.0,78.27,8700.0,348.0,9.0
1930.0,1993.0,70.0,75.0,114.36,2133.0,348.0,32.0
1930.0,1993.0,67.0,65.0,102.94,3250.0,563.0,32.0
1993.0,0.0,68.0,75.0,110.52,3590.0,563.0,32.0
1930.0,1993.0,66.0,68.0,107.23,3890.0,563.0,32.0
1990.0,0.0,67.0,74.0,124.56,3068.0,901.0,35.0
1960.0,0.0,54.0,72.0,139.44,3416.0,1061.0,65.0
2009.0,0.0,83.0,92.0,79.97,3185.0,1214.0,16.0
1960.0,0.0,74.0,84.0,92.59,5607.0,1027.0,65.0
1930.0,2009.0,88.0,93.0,54.13,5600.0,967.0,16.0
1952.0,2004.0,61.0,64.0,130.0,623.0,96.0,21.0
1955.0,0.0,54.0,85.0,160.49,1407.0,196.0,70.0
1955.0,2023.0,91.0,100.0,82.39,1482.0,286.0,2.0
1955.0,0.0,47.0,85.0,177.55,1330.0,286.0,70.0
1957.0,2015.0,83.0,87.0,80.78,1120.0,248.0,10.0
1957.0,2015.0,86.0,89.0,70.2,810.0,235.0,10.0
1957.0,0.0,48.0,78.0,179.17,1012.0,235.0,68.0
1959.0,1979.0,63.0,87.0,185.67,1040.0,190.0,46.0
1959.0,2010.0,66.0,84.0,164.47,1040.0,190.0,15.0
1959.0,2010.0,67.0,66.0,117.89,1748.0,190.0,15.0
2002.0,0.0,63.0,50.0,93.65,4800.0,1830.0,23.0
1960.0,2005.0,73.0,78.0,78.13,5550.0,1830.0,20.0
2002.0,0.0,53.0,55.0,157.83,5583.0,1843.0,23.0
2003.0,2021.0,94.0,100.0,64.42,5170.0,1893.0,4.0
2003.0,2021.0,94.0,100.0,64.42,5200.0,2824.0,4.0
2000.0,0.0,84.0,95.0,44.46,4844.0,3280.0,25.0
2022.0,0.0,0.0,100.0,0.0,1590.0,572.0,3.0
2022.0,0.0,0.0,100.0,244.32,1950.0,714.0,3.0
1955.0,2019.0,90.0,93.0,51.77,1903.0,138.0,6.0
1954.0,2013.0,69.0,74.0,116.65,4373.0,285.0,12.0
1974.0,2013.0,60.0,81.0,172.88,8100.0,348.0,12.0
1974.0,2016.0,76.0,87.0,104.66,8450.0,348.0,9.0
2003.0,0.0,63.0,81.0,153.86,8867.0,348.0,22.0
2003.0,2016.0,66.0,76.0,142.0,9650.0,348.0,9.0
2003.0,0.0,57.0,64.0,159.92,10300.0,348.0,22.0
2003.0,0.0,57.0,67.0,151.9,6280.0,228.0,22.0
1943.0,2020.0,90.0,96.0,54.69,14308.0,1348.0,5.0
2018.0,0.0,86.0,99.0,77.5,13950.0,886.0,7.0
1943.0,2020.0,82.0,88.0,68.25,13750.0,758.0,5.0
1985.0,2011.0,67.0,74.0,115.87,10800.0,769.0,14.0
1933.0,2009.0,90.0,92.0,46.62,5450.0,967.0,16.0
2011.0,0.0,86.0,97.0,82.74,5650.0,967.0,14.0
1933.0,2009.0,91.0,95.0,45.19,6233.0,962.0,16.0
1933.0,1997.0,61.0,75.0,145.78,6700.0,952.0,28.0
1997.0,0.0,61.0,82.0,156.71,6250.0,897.0,28.0
1997.0,0.0,57.0,76.0,140.62,6500.0,842.0,28.0
1956.0,2009.0,55.0,64.0,155.07,7800.0,842.0,16.0
1936.0,2019.0,77.0,92.0,123.14,6285.0,814.0,6.0
1986.0,0.0,63.0,77.0,153.05,3840.0,785.0,39.0
1959.0,2010.0,49.0,33.0,139.69,1860.0,190.0,15.0
1997.0,2022.0,88.0,100.0,85.82,2537.0,123.0,3.0
1941.0,2022.0,94.0,100.0,54.45,3773.0,141.0,3.0
1940.0,2002.0,85.0,100.0,83.53,3260.0,141.0,23.0
1940.0,2002.0,89.0,99.0,79.27,2860.0,141.0,23.0
1956.0,2013.0,88.0,93.0,64.78,2047.0,137.0,12.0
1971.0,2013.0,80.0,90.0,101.36,1890.0,138.0,12.0
1956.0,2013.0,91.0,96.0,57.9,2610.0,135.0,12.0
1971.0,0.0,12.0,31.0,311.71,2893.0,167.0,54.0
1967.0,2018.0,88.0,91.0,49.82,2677.0,236.0,7.0
1954.0,2005.0,64.0,74.0,135.1,4820.0,350.0,20.0
2017.0,0.0,88.0,95.0,66.37,1493.0,180.0,8.0
2015.0,0.0,91.0,98.0,51.23,1381.0,123.0,10.0
1968.0,0.0,60.0,59.0,135.42,27600.0,3761.0,57.0
1968.0,2015.0,78.0,64.0,42.67,47491.0,6259.0,10.0
1968.0,2015.0,80.0,70.0,49.44,58050.0,7310.0,10.0
2006.0,2015.0,84.0,86.0,62.36,59250.0,7798.0,10.0
2006.0,0.0,68.0,74.0,116.1,46344.0,6939.0,19.0
2006.0,0.0,72.0,96.0,143.61,39044.0,6259.0,19.0
2006.0,0.0,74.0,86.0,113.75,36354.0,5656.0,19.0
1985.0,0.0,62.0,83.0,141.76,6283.0,487.0,40.0
1968.0,0.0,64.0,80.0,150.37,2648.0,933.0,57.0
2002.0,0.0,64.0,75.0,134.97,2445.0,865.0,23.0
1958.0,1993.0,48.0,57.0,158.93,7800.0,1068.0,32.0
1958.0,2008.0,75.0,90.0,111.24,8150.0,1078.0,17.0
1958.0,0.0,62.0,74.0,131.26,5425.0,1072.0,67.0
1954.0,1984.0,47.0,68.0,209.93,11700.0,919.0,41.0
1954.0,2015.0,63.0,86.0,169.32,9030.0,464.0,10.0
1930.0,2017.0,66.0,97.0,185.47,9700.0,260.0,8.0
1930.0,2017.0,73.0,93.0,131.12,12467.0,311.0,8.0
1936.0,2013.0,85.0,93.0,50.33,3502.0,790.0,12.0
1995.0,2013.0,81.0,90.0,94.68,3040.0,794.0,12.0
1936.0,2013.0,84.0,90.0,64.49,3040.0,794.0,12.0
1936.0,2012.0,86.0,90.0,52.56,2950.0,794.0,13.0
1972.0,2012.0,90.0,95.0,55.0,2770.0,794.0,13.0
1936.0,2012.0,90.0,92.0,42.54,2770.0,794.0,13.0
1972.0,2012.0,89.0,92.0,52.79,2770.0,794.0,13.0
1935.0,2012.0,90.0,95.0,47.34,2940.0,791.0,13.0
1972.0,2012.0,84.0,90.0,79.38,3340.0,785.0,13.0
1957.0,2007.0,58.0,66.0,134.45,4335.0,236.0,18.0
1956.0,2007.0,75.0,82.0,72.11,4609.0,236.0,18.0
1956.0,2012.0,71.0,70.0,82.44,2484.0,97.0,13.0
1957.0,2013.0,80.0,88.0,89.58,1743.0,95.0,12.0
1957.0,2007.0,86.0,93.0,69.61,1370.0,98.0,18.0
1954.0,2006.0,69.0,71.0,103.57,1476.0,123.0,19.0
1991.0,0.0,28.0,31.0,223.12,2625.0,137.0,34.0
2003.0,0.0,68.0,92.0,147.87,11025.0,492.0,22.0
1980.0,0.0,59.0,73.0,151.99,9800.0,492.0,45.0
2006.0,0.0,74.0,91.0,124.19,35516.0,5401.0,19.0
1968.0,2022.0,95.0,100.0,45.41,34900.0,5535.0,3.0
2006.0,0.0,85.0,96.0,85.27,27030.0,3483.0,19.0
1968.0,0.0,56.0,59.0,140.56,28087.0,4422.0,57.0
1968.0,2015.0,81.0,77.0,60.44,48365.0,6355.0,10.0
1968.0,2014.0,61.0,49.0,108.41,55240.0,6870.0,11.0
1968.0,2015.0,74.0,65.0,74.13,59516.0,7517.0,10.0
2006.0,2015.0,69.0,60.0,89.64,58433.0,7779.0,10.0
2006.0,0.0,65.0,81.0,149.9,47722.0,7039.0,19.0
2006.0,0.0,66.0,83.0,152.7,41610.0,6523.0,19.0
1953.0,1984.0,43.0,70.0,236.08,17350.0,431.0,41.0
1929.0,1984.0,44.0,77.0,260.85,18967.0,490.0,41.0
1965.0,1984.0,66.0,77.0,145.16,22950.0,987.0,41.0
1951.0,2022.0,81.0,93.0,103.72,14100.0,1446.0,3.0
1951.0,2005.0,63.0,51.0,98.53,12762.0,1397.0,20.0
1958.0,0.0,82.0,100.0,92.13,4133.0,1081.0,67.0
1958.0,0.0,55.0,67.0,141.91,5425.0,1072.0,67.0
1930.0,2015.0,51.0,80.0,228.47,8703.0,377.0,10.0
1930.0,1972.0,38.0,71.0,278.99,13067.0,338.0,53.0
1971.0,2020.0,66.0,87.0,173.99,16050.0,354.0,5.0
1959.0,1982.0,56.0,72.0,173.85,4960.0,670.0,43.0
1989.0,0.0,41.0,58.0,197.95,6200.0,336.0,36.0
1954.0,0.0,11.0,22.0,239.86,7100.0,360.0,71.0
2022.0,0.0,87.0,100.0,101.14,4910.0,360.0,3.0
1964.0,0.0,45.0,64.0,146.86,3877.0,504.0,61.0
1928.0,2008.0,85.0,85.0,51.01,2870.0,505.0,17.0
1964.0,2008.0,87.0,86.0,53.49,2675.0,474.0,17.0
1928.0,2008.0,82.0,79.0,58.34,2480.0,442.0,17.0
1964.0,2008.0,85.0,82.0,53.69,2237.0,442.0,17.0
1928.0,2008.0,86.0,87.0,57.17,2210.0,443.0,17.0
1976.0,0.0,78.0,89.0,95.68,2800.0,358.0,49.0
1976.0,0.0,80.0,92.0,95.35,1755.0,223.0,49.0
2005.0,0.0,57.0,65.0,152.24,2335.0,1493.0,20.0
2005.0,0.0,51.0,51.0,157.71,3500.0,2253.0,20.0
2005.0,0.0,50.0,54.0,164.12,3100.0,2121.0,20.0
2005.0,0.0,49.0,42.0,139.68,3683.0,2098.0,20.0
2005.0,0.0,43.0,23.0,136.8,4500.0,2083.0,20.0
1975.0,2014.0,70.0,66.0,90.74,4175.0,2409.0,11.0
1975.0,2015.0,76.0,71.0,70.26,3700.0,2735.0,10.0
1973.0,1998.0,62.0,75.0,142.75,4116.0,2735.0,27.0
2006.0,0.0,67.0,75.0,135.93,36544.0,5717.0,19.0
2006.0,0.0,72.0,92.0,140.91,36520.0,5622.0,19.0
2006.0,0.0,71.0,92.0,150.41,35660.0,5433.0,19.0
1968.0,2022.0,94.0,100.0,52.89,34900.0,5535.0,3.0
2006.0,2022.0,88.0,99.0,81.79,29925.0,4355.0,3.0
1931.0,2022.0,91.0,99.0,64.66,770.0,124.0,3.0
1995.0,2022.0,79.0,89.0,108.0,1175.0,124.0,3.0
1954.0,0.0,55.0,57.0,144.56,1675.0,122.0,71.0
1928.0,2022.0,83.0,98.0,106.17,2050.0,121.0,3.0
1928.0,2022.0,93.0,100.0,50.83,1813.0,147.0,3.0
1928.0,2007.0,79.0,75.0,68.49,1753.0,443.0,18.0
1930.0,2007.0,74.0,69.0,81.24,1440.0,444.0,18.0
1940.0,2014.0,77.0,85.0,92.84,1060.0,682.0,11.0
1940.0,2014.0,81.0,92.0,93.47,1060.0,682.0,11.0
1990.0,0.0,72.0,84.0,122.3,2799.0,851.0,35.0
1990.0,0.0,87.0,86.0,74.02,3600.0,973.0,35.0
1960.0,0.0,57.0,73.0,127.76,3416.0,1061.0,65.0
2011.0,0.0,80.0,89.0,84.39,3033.0,1197.0,14.0
1968.0,2005.0,62.0,68.0,140.76,1388.0,123.0,20.0
1964.0,1998.0,59.0,55.0,117.61,4950.0,2735.0,27.0
2001.0,0.0,58.0,47.0,112.85,4583.0,2803.0,24.0
2001.0,0.0,65.0,64.0,113.15,4100.0,2947.0,24.0
2002.0,0.0,62.0,65.0,128.54,5056.0,2719.0,23.0
2000.0,0.0,64.0,58.0,110.35,6800.0,3162.0,25.0
1930.0,1998.0,75.0,80.0,97.49,6675.0,3162.0,27.0
1999.0,0.0,65.0,51.0,85.61,6540.0,2811.0,26.0
1998.0,0.0,66.0,68.0,115.85,6600.0,2574.0,27.0
1998.0,0.0,66.0,66.0,110.73,5266.0,2355.0,27.0
1995.0,0.0,82.0,88.0,86.56,6608.0,2689.0,30.0
1964.0,2000.0,51.0,80.0,159.43,2130.0,225.0,25.0
2006.0,0.0,83.0,94.0,88.06,1807.0,225.0,19.0
1967.0,2020.0,88.0,95.0,66.14,1268.0,171.0,5.0
1928.0,2014.0,87.0,96.0,63.57,1487.0,155.0,11.0
1928.0,2014.0,83.0,97.0,72.64,2353.0,153.0,11.0
1928.0,2014.0,69.0,77.0,107.11,2640.0,153.0,11.0
1929.0,2014.0,84.0,90.0,68.77,2100.0,153.0,11.0
1929.0,2021.0,95.0,100.0,40.38,1830.0,153.0,4.0
2012.0,0.0,86.0,93.0,72.09,4155.0,515.0,13.0
2006.0,0.0,78.0,91.0,105.55,5937.0,850.0,19.0
1966.0,2019.0,92.0,98.0,52.25,2200.0,1426.0,6.0
1966.0,2016.0,82.0,90.0,79.19,3050.0,2133.0,9.0
1966.0,2016.0,86.0,91.0,71.9,3100.0,2129.0,9.0
1966.0,2016.0,86.0,90.0,72.55,3100.0,2129.0,9.0
1966.0,2016.0,85.0,96.0,83.94,3100.0,2129.0,9.0
1966.0,2016.0,82.0,92.0,86.27,2994.0,2140.0,9.0
1966.0,1996.0,71.0,84.0,132.65,2875.0,2155.0,29.0
1968.0,0.0,40.0,67.0,218.76,10000.0,362.0,57.0
1981.0,0.0,6.0,15.0,290.14,8850.0,525.0,44.0
1962.0,2022.0,94.0,100.0,64.42,1677.0,153.0,3.0
1956.0,1993.0,42.0,44.0,184.98,1995.0,149.0,32.0
1956.0,2023.0,94.0,100.0,64.42,1948.0,153.0,2.0
1957.0,2023.0,94.0,100.0,64.42,1560.0,151.0,2.0
1956.0,2023.0,94.0,100.0,64.42,1390.0,149.0,2.0
1930.0,2023.0,91.0,100.0,82.39,1390.0,149.0,2.0
1964.0,1993.0,83.0,97.0,87.63,1820.0,492.0,32.0
1964.0,2016.0,90.0,97.0,50.14,2220.0,492.0,9.0
1961.0,0.0,52.0,76.0,142.23,3435.0,606.0,64.0
1965.0,0.0,37.0,70.0,204.32,4754.0,715.0,60.0
1982.0,0.0,69.0,84.0,129.38,9020.0,3061.0,43.0
1982.0,0.0,65.0,90.0,158.14,9750.0,3230.0,43.0
1983.0,2017.0,92.0,100.0,35.52,10450.0,3407.0,8.0
1983.0,2017.0,79.0,86.0,78.22,9100.0,3245.0,8.0
1983.0,2009.0,77.0,82.0,74.78,11890.0,4032.0,16.0
2021.0,0.0,88.0,98.0,71.1,13037.0,4193.0,4.0
2018.0,0.0,70.0,94.0,134.63,860.0,106.0,7.0
1927.0,2015.0,87.0,92.0,58.88,2420.0,490.0,10.0
1927.0,2015.0,80.0,81.0,72.09,2420.0,490.0,10.0
1927.0,2015.0,85.0,86.0,62.54,2580.0,490.0,10.0
1974.0,0.0,84.0,95.0,84.91,4270.0,650.0,51.0
2006.0,0.0,82.0,93.0,90.49,5662.0,792.0,19.0
2011.0,0.0,82.0,88.0,89.03,10419.0,6847.0,14.0
2012.0,0.0,87.0,98.0,74.65,10360.0,7158.0,13.0
2021.0,0.0,87.0,100.0,79.86,11116.0,7158.0,4.0
1989.0,0.0,89.0,100.0,69.24,12400.0,7609.0,36.0
2011.0,0.0,86.0,94.0,84.47,8544.0,5754.0,14.0
2015.0,0.0,87.0,98.0,74.8,10636.0,7265.0,10.0
2021.0,0.0,92.0,97.0,48.32,11116.0,7158.0,4.0
1990.0,0.0,87.0,93.0,66.1,12416.0,8011.0,35.0
1923.0,2012.0,85.0,98.0,87.35,1024.0,69.0,13.0
1961.0,0.0,49.0,85.0,169.44,5633.0,451.0,64.0
1965.0,0.0,22.0,54.0,285.47,5145.0,423.0,60.0
1965.0,2008.0,56.0,44.0,104.02,2963.0,366.0,17.0
1938.0,2008.0,62.0,55.0,102.1,2072.0,307.0,17.0
1947.0,2008.0,55.0,44.0,112.13,1837.0,308.0,17.0
1984.0,0.0,45.0,75.0,198.28,1870.0,311.0,41.0
1956.0,1974.0,63.0,59.0,103.73,1239.0,233.0,51.0
1955.0,1974.0,55.0,66.0,155.99,1165.0,220.0,51.0
1953.0,0.0,52.0,87.0,158.98,1503.0,298.0,72.0
1953.0,0.0,45.0,80.0,182.73,1072.0,268.0,72.0
1927.0,2015.0,86.0,85.0,47.36,2740.0,490.0,10.0
1921.0,2015.0,89.0,93.0,43.44,3313.0,490.0,10.0
1921.0,2015.0,82.0,77.0,57.06,3600.0,490.0,10.0
1960.0,2015.0,87.0,87.0,47.01,3870.0,490.0,10.0
1959.0,2015.0,47.0,43.0,142.53,2730.0,345.0,10.0
1959.0,1997.0,53.0,55.0,112.02,4253.0,428.0,28.0
1927.0,1997.0,71.0,78.0,105.14,2713.0,386.0,28.0
1928.0,1997.0,72.0,71.0,85.23,1655.0,310.0,28.0
1970.0,1997.0,84.0,89.0,69.2,1447.0,276.0,28.0
1940.0,2005.0,68.0,77.0,116.9,2307.0,303.0,20.0
1940.0,2005.0,66.0,72.0,113.47,2910.0,406.0,20.0
1940.0,2005.0,64.0,75.0,131.87,2937.0,409.0,20.0
1955.0,2005.0,71.0,80.0,122.41,2123.0,325.0,20.0
1955.0,2005.0,60.0,60.0,117.25,1650.0,291.0,20.0
1955.0,2023.0,91.0,100.0,82.39,2010.0,291.0,2.0
2023.0,0.0,87.0,100.0,101.14,2545.0,321.0,2.0
1948.0,2008.0,83.0,84.0,60.64,2002.0,342.0,17.0
2002.0,0.0,48.0,72.0,174.45,1010.0,158.0,23.0
1968.0,2020.0,89.0,97.0,56.77,1010.0,158.0,5.0
1937.0,2005.0,60.0,50.0,109.84,930.0,268.0,20.0
1936.0,2005.0,62.0,50.0,104.18,1190.0,267.0,20.0
2014.0,0.0,64.0,83.0,154.39,1760.0,267.0,11.0
1941.0,2005.0,70.0,67.0,87.33,1906.0,268.0,20.0
1939.0,2007.0,70.0,68.0,86.21,2120.0,394.0,18.0
1938.0,2007.0,71.0,79.0,112.92,1780.0,394.0,18.0
1939.0,2007.0,74.0,81.0,99.2,1640.0,394.0,18.0
1939.0,2007.0,37.0,18.0,131.38,1500.0,394.0,18.0
1939.0,2007.0,32.0,2.0,139.1,1550.0,424.0,18.0
1938.0,2007.0,32.0,16.0,148.94,1727.0,441.0,18.0
1929.0,1997.0,73.0,71.0,79.73,1375.0,209.0,28.0
1924.0,1997.0,82.0,88.0,72.52,1673.0,210.0,28.0
1924.0,2012.0,57.0,83.0,205.96,2377.0,211.0,13.0
1952.0,2001.0,50.0,60.0,175.59,3668.0,240.0,24.0
1953.0,2001.0,56.0,64.0,152.29,5156.0,236.0,24.0
1952.0,1973.0,51.0,65.0,170.59,8000.0,230.0,52.0
1984.0,2015.0,86.0,85.0,56.84,4966.0,270.0,10.0
1984.0,2016.0,74.0,86.0,95.69,14650.0,3361.0,9.0
1989.0,2017.0,81.0,86.0,73.94,14500.0,3180.0,8.0
1992.0,0.0,63.0,71.0,126.08,11353.0,2387.0,33.0
1968.0,2020.0,91.0,99.0,47.17,890.0,113.0,5.0
1960.0,2020.0,91.0,99.0,43.67,830.0,91.0,5.0
2002.0,0.0,74.0,92.0,120.14,4716.0,1138.0,23.0
1983.0,2006.0,68.0,63.0,97.92,4666.0,1121.0,19.0
1983.0,2006.0,62.0,61.0,132.77,4460.0,1251.0,19.0
